DATAFLOW,REF_AREA,COMMODITY,TRANSACTION,UNIT,TIME_PERIOD,OBS_VALUE,ESTIMATE,FOOTNOTES,UNIT_MULT
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B11_08811,HSO,2017,-173158.55399999997,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B11_08811,HSO,2018,-178517.43600000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B11_08811,HSO,2019,-179695.31999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B11_08811,HSO,2020,-171672.83200000002,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B11_08811,HSO,2021,-176366.5748,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B11_08811,HSO,2022,-195142.3322,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2009,180,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2010,331.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2011,291.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2012,378,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2013,201.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2014,180,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2015,0,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B12_08821,HSO,2016,180,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1990,2684.800000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1991,5071.700000000012,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1992,5296.899999999994,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1993,384.40000000000873,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1994,14.10000000000582,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1995,-286.90000000000873,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1996,-7615.800000000003,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1997,136.00000000001455,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1998,59.20000000001164,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,1999,109.70000000001164,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2000,-7189.199999999997,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2001,-3911.800000000003,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2002,7334.700000000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2003,3029.2999999999956,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2004,42.20000000001164,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2005,-1495.800000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2006,-3820.399999999994,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2007,-4512.929999999993,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2008,-4445.5999999999985,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2009,-10459.839999999997,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2010,3159.199999999997,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2011,55.19999999999709,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2012,461.40000000000146,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B20_086,HSO,2013,-842.8700000000026,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1990,-22019.699999999997,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1991,-23158.65,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1992,-27841,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1993,-35434,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1994,-43027,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1995,-53151,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1996,-63275,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1997,-68337,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1998,-73399,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,1999,-78461,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2000,-86054,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2001,-93647,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2002,-101240,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2003,-108833,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2004,-116426,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2005,-122753.5,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2006,-131612,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2007,-139205,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2008,-148310.41499999998,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2009,-149477.62499999997,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2010,-149088.555,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2011,-152960.985,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2012,-157611.555,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2013,-161863.91999999998,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2014,-164955.93999999997,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2015,-171534.98499999996,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2016,-233848.04499999998,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2017,-220242.94,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2018,-288197.28549579496,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2019,-297135.206996165,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2020,-306346.31150282006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2021,-312357.04250084,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B21_089,HSO,2022,-318373.652,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1990,-4373.099999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1991,-4010.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1992,-5141.7,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1993,-4376.699999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1994,-4239.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1995,-1431,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1996,-4518.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1997,-8366.1,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1998,-8463.3,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,1999,-8142.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2000,-9078.9,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2001,-7861.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2002,-7497.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2003,-4495.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2004,-4780.499999999999,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2005,-4932.5999999999985,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2006,-4688.700000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2007,-4734.599999999998,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2008,-6768.7999999999965,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2009,-7290.900000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2010,-10958.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2011,-4013.960000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2012,-2305.6400000000017,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2013,-3611.1400000000012,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2014,-3271.0799999999967,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2015,-1367.5600000000006,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2016,-287.99999999999477,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2017,-302.400000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2018,-309.6000000000045,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2019,-309.5999999999976,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2020,-432.7200000000033,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2021,-343.1052000000047,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B22_09,HSO,2022,-1549.6487999999983,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1990,-1749.6000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1991,-1825.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1992,-1836,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1993,-2037.6000000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1994,-2016,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1995,-2152.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1996,-2836.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1997,-2581.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1998,-2952,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,1999,-3452.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2000,-3121.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2001,-3402,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2002,-3416.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2003,-3402,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2004,-3457.08,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2005,-3687.1200000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2006,-3944.88,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2007,-3994.92,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2008,-3824.6400000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2009,-3785.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2010,-4289.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2011,-4496.040000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2012,-5055.12,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2013,-5313.96,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2014,-5983.92,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2015,-5909.400000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2016,-7075.4400000000005,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2017,-6975,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2018,-8800.2,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2019,-9901.800000000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2020,-10046.52,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2021,-10191.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B23_101,HSO,2022,-10220.4,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1990,401431.4778,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1991,405541.23769999994,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1992,421605.04150000005,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1993,430885.55210000003,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1994,439936.01609999995,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1995,455078.3281,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1996,443507.1259,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1997,443075.1312,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1998,448705.1111,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,1999,471429.107,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2000,477808.6704,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2001,485502.83300000004,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2002,484351.2471,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2003,471197.1602,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2004,476120.94009999995,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2005,484355.77429999993,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2006,496613.34059999994,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2007,505869.80870000005,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2008,531203.0666499999,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2009,564519.8327899999,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2010,553520.12681,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2011,578310.5002,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2012,595587.77084,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2013,616614.3605799999,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2014,624297.28939,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2015,673207.95414,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2016,650257.81467,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2017,687774.83705,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2018,651659.2964977135,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2019,668288.4960030555,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2020,669311.4144953813,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2021,690474.427599035,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B24_NA,HSO,2022,696443.5159,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1990,399059.6778,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1991,400395.63769999996,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1992,415494.6415,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1993,426141.95210000005,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1994,435795.4161,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1995,450736.7281,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1996,442542.32589999994,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1997,441266.1312,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1998,446293.1111,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,1999,468615.107,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2000,474753.4704,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2001,483010.433,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2002,481698.04709999997,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2003,469187.1602,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2004,473749.14009999996,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2005,481943.77429999993,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2006,495728.9405999999,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2007,502935.2087000001,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2008,527544.86665,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2009,562228.43279,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2010,551389.5268100001,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2011,568783.1002,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2012,583768.97084,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2013,614909.8805799999,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2014,622532.50939,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2015,671181.87414,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2016,648283.59267,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2017,685439.21705,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2018,648965.8964977135,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2019,665562.1320030554,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2020,665711.9064953814,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2021,683560.0275990351,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B25_FEC,HSO,2022,689262.7507000001,Y,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1990,30047.457800000004,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1991,36312.2677,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1992,34881.561499999996,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1993,36981.6571,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1994,36392.8161,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1995,39458.678100000005,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1996,40688.575899999996,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1997,37376.52620000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1998,36407.4611,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,1999,34144.207,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2000,29804.4704,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2001,35209.083,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2002,41925.9971,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2003,45250.0102,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2004,40154.6651,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2005,38831.899300000005,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2006,41274.4406,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2007,39010.9237,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2008,42581.73665,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2009,60872.10279,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2010,69210.23181,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2011,67529.95520000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2012,57205.91084000001,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2013,62195.57058,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2014,50366.07939,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2015,57681.04414,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2016,59618.08967,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2017,60639.17605,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2018,65164.716002198504,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2019,46722.1455011054,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2020,47010.7714972563,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2021,58844.98960296501,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B26_121,HSO,2022,63947.6418,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1990,3895.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1991,3405.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1992,3637.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1993,3225,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1994,2812.2000000000003,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1995,3612,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1996,3276.6,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1997,2347.8,N,,0
UNSD:DF_UNData_EnergyBalance(1.0),404,B09_TE,B30_1214b,HSO,1998,1883.4,N,,0
